title,date,link,article
"브리딩 ""현대프리미엄아울렛에서 쇼핑하며 반려견 훈련 받으세요""",12시간 전,http://news.mk.co.kr/newsRead.php?no=750856&year=2022, 27일부터 SPACE1·김포·송도점서 3주간 '펫 홀리데이' 행사 진행 8년경력 훈련사가 산책·사회화 교육 첫 주말수업 80% 마감 등 호응 반려견 교육 전문 플랫폼 브리딩이 펫 프렌들리 기업 현대프리미엄아울렛과 '펫 홀리데이... 
"펫스타일러, 여름철 진드기 위험 증가에 따른 재고 추가 확보",6시간 전,http://www.beyondpost.co.kr/view.php?ud=20220825150619194067114f971d_30," ㈜디자이너스랩(대표 강태욱)은 자사가 개발, 판매 중인 반려동물용 원적외선 진드기 제거 브러시 펫스타일... 위해 펫스타일러를 찾는 수요가 증가한 것으로 보고 있다. 진드기와 같은 문제는 반려동물 피해 뿐만 아니라... "
"SPC그룹 던킨, 반려동물 위한 '마이펫 크로스백' 사전 예약",2일 전,http://www.newsis.com/view/?id=NISX20220823_0001987600&cID=13001&pID=13000, SPC그룹 던킨이 반려동물 라이프스타일 브랜드 '바잇미'와 협업한 반려동물용 가방 '마이펫 크로스백' 굿즈를 출시하고 사전 예약을 진행한다고 23일 밝혔다. 마이펫 크로스백은 반려동물이 직접 착용하는 펫... 
"""가족 같은 반려견의 감정, 소리로 알 수 있어요""",7시간 전,https://magazine.hankyung.com/money/article/202208181992c," 스페셜/ 반려동물 1000만 시대, '펫테크'가 뜬다 ""'개소리하지 마.' 이런 말이 욕처럼 쓰이는데 우리에겐 개의 소리가 가장 중요한 데이터가 된다.” 장윤옥 펫펄스 대표는 강아지들의 짖는 소리를 데이터화해 반려동물의... "
"블루포션게임즈, ‘에오스 레드’ 3주년 기념 특별 업데이트 진행",1일 전,http://game.mk.co.kr/view.php?year=2022&no=748193," 증표, 펫 영혼 봉인석, 희귀 등급 장비, 강화 주문서 등의 아이템을 획득할 수 있다. 이와 함께 제작을 통해 얻을 수 있는 ‘고대 펫 오브’가 추가되며, ‘도전의 탑 70층’이 개방되어 고레벨 유저들이 필요로 하는 펫... "
"영양 & 건강 다 잡은 펫 푸드, 펫테리토리 인기",1일 전,http://www.fashionbiz.co.kr/TN/?cate=2&recom=2&idx=194526," 나의 반려견을 위한 건강한 펫테리토리, 단백질 분해기능과 항균 항염 효과가 탁월한 성능의 14일의 마법을 제안한다. 펫테리토리 영양제는 플락토올리고당과 글루코민이 첨가돼 있어서 반려견들이 맛있게 먹을 수 있다.... "
"[유통가 레이더] 한국콜마홀딩스·연우, 한화솔루션과 폐플라스틱 재활용한 화장품 용기 상용화 추진 등",11시간 전,http://www.greened.kr/news/articleView.html?idxno=297379," 필두로 '와인', '리빙', '펫', '식료품'의 구색을 강화한 전문 매장으로 구성했다. 식품관 전면의 파노라마... '콜리올리'는 롯데마트의 '펫토탈케어' 전문 스토어 및 브랜드로, 반려동물과 함께 사는 삶의 즐거움을... "
"펫포레스트, ‘한지유골주머니’ 첫선",2일 전,http://lady.khan.co.kr/khlady.html?mode=view&artid=202208231606001&code=4, 펫포레스트가 반려동물 유골을 반영구 보존이 가능한 ‘한지유골주머니’를 선보였다고 23일 밝혔다. 이번에... 펫포레스트 관계자는 이번 한지유골주머니를 제공하는 것에 대해 “오랜 시간 동안 꾸준히 받아온... 
[pet] 펫시터 연결 플랫폼 '도그메이트' 정나래 이사,2일 전,https://woman.donga.com/3/all/12/3587827/1, ‘반려동물도 베이비시터처럼 전문 시터가 돌봐주면 어떨까?’ ‘도그메이트’는 이런 생각에서 출발한 방문 펫시터 연결 플랫폼이다. 도그메이트 정나래 이사는 “건강한 반려동물 문화를 위해서는 펫시터가 꼭... 
"[유통이슈] 한국솔가 ‘네이처바이트’, 현대홈쇼핑 ‘왕톡’ 론칭 外",10시간 전,http://www.lawissue.co.kr/view.php?ud=202208251125511803204ead0791_12," ◆펫프렌즈, 올 상반기 매출 391억원으로 업계 1위 차지 반려동물 쇼핑몰 펫프렌즈(대표 윤현신)가 올해 상반기 매출액이 전년 동기 263억원 대비 49% 증가한 391억원을 기록했다고 25일 밝혔다. 같은 기간 거래액은 전년... "
"농기평,'펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망'",2일 전,http://www.bokuennews.com/news/article.html?no=219862," 미래성장포럼'이 '펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망'을 주제로 22일에 개최됐다. 이번... 전문가의 발표는 △반려동물 관련 산업의 미래와 전망 △국내외 펫푸드 산업동향과 발전방향 △반려동물... "
"반려동물 동반 캠핑, 해남 오시아노에서 제대로 해보자",1일 전,http://sports.khan.co.kr/news/sk_index.html?art_id=202208240747003&sec_id=561050&pt=nv," 공사는 제 2캠핑존에서 34개 사이트의 펫 전용 캠핑장(댕댕당당 캠핑존)과 반려견 전용 해수욕장(댕댕당당 비치)을 운영한다. 펫캠핑 참가자들은 반려견 간식만들기 체험, 펫티켓 퀴즈 프로그램 등에 참여할 수 있고, 현장... "
"해남 오시아노서 '펫 캠핑'을…관광공사, 전용 구역 운영",6일 전,https://www.yna.co.kr/view/AKR20220819033700003?input=1195m," 관광공사는 박람회 제2캠핑존에서 34개의 펫 전용 캠핑장(댕댕당당 캠핑존)과 반려견 전용 해수욕장(댕댕당당 비치)을 운영한다. 펫 캠핑 참가자들은 반려견 간식 만들기 체험, 펫티켓 퀴즈 프로그램 등에 참여할 수... "
핏펫 “펫보험 전문 손해보험사 설립 도전”,2일 전,http://www.etnews.com/20220823000051, 반려동물 헬스케어 플랫폼을 운영하는 핏펫이 펫보험(반려동물 보험) 전문 손해보험사 설립에 도전한다. 올해 안에 금융당국에 예비인가를 신청하고 내년 상반기 예비인가와 본인가를 얻어 이르면 연말 늦어도 2024년에... 
"""펫 앰뷸런스가 반려견의 골든타임을 책임집니다""",7일 전,https://www.news1.kr/photos/view/?5533233, 18일 서울 광진구 건국대학교 부속 동물병원 별관 동물암센터에서는 'KU 아임도그너(KU I'M DOgNOR) 헌혈센터' 개소식에 이어 현대자동차의 펫 앰뷸런스 증정식이 진행됐다. 아임도그너는 현대차와 건국대가 함께 하는... 
"[생생현장] ‘펫푸드’ 시장 춘추전국시대…식품기업들, 비장의 카드는?",12시간 전,https://www.cnbnews.com/news/article.html?no=560835, 능가하는 ‘펫푸드’ 제품 쏟아져 10명 중 3명 반려동물 길러…시장 급성장 면역개선 연구·영양 설계·생산 설비 ‘속도’ 반려동물을 기르는 인구가 급속도로 증가하면서 양질의 펫푸드 제품을 선호하는 소비자... 
"씽크라이크펫, 유기견 위해 강아지 화식 1000팩 기부",3일 전,http://www.fnnews.com/news/202208220916068193," 디렉터스그룹이 운영하는 강아지 화식 전문 브랜드 씽크라이크펫이 애견 놀이터와 유기견 입양 프로그램을... 씽크라이크펫의 스테디셀러 제품인 강아지 화식을 기부했다. 씽크라이크펫은 2021년 도그어스플래닛, 아름회... "
"'싸대기에 하악질'…우리집 냥이들, 친해질 수 있을까요?[펫닥터]",5일 전,http://www.edaily.co.kr/news/newspath.asp?newsid=01302166632429288, 전○○(30대 직장인 남성) [펫펄스랩 크루]고양이는 자신의 영역을 사수하려는 본능을 가지고 있어요.... ‘펫닥터’는 ‘펫펄스랩’과 ‘이데일리’가 함께 진행하는 반려동물 건강관리·행동교정 상담 코너입니다. 상담... 
"루컴즈 히밍 펫드라이룸, 추석맞이 NS홈쇼핑SHOP+ 4차 특가 이벤트 실시",2일 전,http://www.incheonilbo.com/news/articleView.html?idxno=1158168, 루컴즈전자가 8월 23일 21시 42분부터 NS홈쇼핑 SHOP+를 통해 '히밍 펫드라이룸(HPD5001-V)'의 4차 특가 방송을 진행한다. 반려동물 전용 드라이 '히밍 펫드라이룸'은 목욕 후 털 건조를 위한 건조모드와 산책 시 털에 붙은 흙... 
“보장범위 적고 큰 도움 안 돼”… ‘펫보험’ 가입률 고작 0.25% [뉴스 인사이드],5일 전,http://www.segye.com/content/html/2022/08/18/20220818527138.html?OutUrl=naver, 그런데도 김씨는 반려동물의 실손보험 개념인 ‘반려동물 보험(펫보험)’에 가입할 생각은 없다. 그는 “펫보험은 보장범위도 적고 나이 제한도 있어 도움이 크게 안 된다고 알고 있다”면서 “차라리 보험료를 낼... 
"농장과 펫으로 차별화 노렸다, 일루전테일즈 30일 출시",3일 전,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1684337, 일루전테일즈는 전투 시 시너지를 낼 수 있는 펫 성장 시스템을 갖췄다. 더해 자신만의 정원을 꾸밀 수 있는 홈 하우징 시스템으로 섬을 꾸며 농장 재배와 양식 등 다양한 활동을 경험할 수 있게끔 했다. 아울러 가볍게... 
반려동물 산업 성장세‥기초 데이터·연구 인프라 조성해야,1일 전,http://www.dailyvet.co.kr/news/industry/171047," 반려동물 산업이 펫푸드, 의료, 의약품 등 전방위적으로 성장세를 이어가고 있다.성장세를 이어가기 위한... 농림식품기술기획평가원이 주관하는 제29회 농림식품산업 미래성장포럼이 ‘펫 휴머니제이션 시대, 반려동물... "
"현대차, 건국대와 함께 반려견 헌혈센터 개소",7일 전,https://www.yna.co.kr/view/AKR20220818049000003?input=1195m," 현대차, 5년간 10억원 지원·펫 앰뷸런스 특별 제작 기증 현대차는 건국대와 함께 반려견 헌혈 문화 정착 및... 현대차는 헌혈센터 설립 및 운영을 위해 5년간 총 10억원을 지원하고 '펫 앰뷸런스'도 특별 제작해 기증한다.... "
"롯데마트, 2022 레드닷 디자인 어워드 4개 부문 수상",12시간 전,http://www.asiaa.co.kr/news/articleView.html?idxno=96548," '와인', '리빙', '펫', '식료품'의 구색을 강화한 전문 매장으로 구성했다. 식품관 전면의 파노라마 수족관을... '콜리올리'는 롯데마트의 '펫토탈케어' 전문 스토어 및 브랜드로, 반려동물과 함께 사는 삶의 즐거움을... "
"페페 ‘펫드라이룸’, 북미 최대의 펫 박람회 ‘2022 SUPERZOO’ 참가",1일 전,http://www.globalepic.co.kr/view.php?ud=20220824101548852567114f971d_29, 펫 용품 전문 기업 페페의 ‘펫드라이룸’이 8월 23일부터 25일까지 미국에서 열리는 펫 박람회인 ‘2022 SUPERZOO’에 참가한다고 밝혔다. SUPERZOO는 북미에서 가장 큰 펫 박람회로 혁신적이고 인기가 많은 여러 상품을... 
"SPC 던킨, 반려동물 ‘마이펫 크로스백’ 사전 예약 실시",6일 전,http://www.joseilbo.com/news/news_read.php?uid=463819&class=17&grp=, ‘마이펫 크로스백’ 굿즈를 출시하고 사전 예약 프로모션을 실시한다고 19일 밝혔다. 던킨은 지난해 선보인 반려동물용 원터치 텐트인 '원터치 펫하우스'를 선보였다. 출시 이후 한정판 물량이 모두 소진됐고 SNS상에서... 
"키메라랜드 서바이벌 이볼브드, 펫 커스터마이징 업데이트 실시",2일 전,http://www.datanet.co.kr/news/articleView.html?idxno=175709, 이벤트와 펫 커스터마이징 업데이트를 실시해 유저들은 다채로운 플레이를 경험할 수 있게 됐다. 선사 시대... 키메라랜드 서바이벌 이볼브드는 업데이트를 통해 새로운 대형 세계 공룡 종류를 추가했으며 유저는 펫... 
"전통 제약사 1위 유한양행 조욱제, 펫사업 등 '이유 있는 외도'",3일 전,https://isplus.com/2022/08/22/life/economy/20220822070021572.html, 펫사업에 눈독을 들이고 있다. 2027년 6조원 시장까지 커지는 반려동물 시장 규모를 고려하면 미래 성장동력 확보를 위한 ‘이유 있는 외도’로 보인다. 특히 유한양행은 지난해 조욱제 대표이사가 지휘봉을 잡은 뒤 펫사... 
"판 커지는 반려동물 산업… 식품업계, 6조 '땅따먹기' 전쟁 가열",1일 전,http://www.bizwnews.com/news/articleView.html?idxno=40596," 농림축산식품부는 지난 22일 '펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망'을 주제로 제29회... 특히 국내 주요 식품업체들이 펫푸드를 출시하면서 시장 선점에 나서고 있다. 동원F&B는 2014년 펫푸드 전문 브랜드... "
"[거버넌스워치]미래엔, ‘바우라움’ 법인화…‘펫’에 꽂혔다",3일 전,http://news.bizwatch.co.kr/article/governance/2022/08/20/0001, 중견 교육출판 및 에너지그룹 ‘미래엔(MiraeN)’이 ‘펫(Pet·반려동물)’에 꽂혔다. 펫케어 브랜드 ‘바우라움(BOWRAUM)’의 법인화를 마치고 본격적으로 온라인 플랫폼 비즈니스에 뛰어들었다. 미래엔 ‘2027년 10조’... 
"[위드펫+] 기차 탔다가 요금 폭탄, 반려동물과 현명한 대중교통 이용법",4일 전,https://kormedi.com/?p=1414797," 최근 인터넷에선 반려견 KTX 요금이 논란이 됐다. 한 KTX 이용객이 유아 운임으로 좌석을 결제 후 반려견 케이지를 올려 이용했다. 하지만 코레일 공지 사항에는 ""반려동물의 동반 좌석이 필요한 경우는 정상 운임 결제 후... "
[거버넌스워치]미래엔 ‘웅진맨’ 전성시대,2일 전,http://news.bizwatch.co.kr/article/governance/2022/08/22/0002, ‘펫 플랫폼’ 중책 맡은 웅진맨 미래엔의 모태이자 교육․출판부문 주력사인 ㈜미래엔이 ‘바우라움(BOWRAUM)’을 설립한 것은 작년 12월. 자회사인 미래엔에듀케어가 2019년 8월 론칭한 오프라인 ‘펫(Pet․반려동물)... 
이마트 전문점 사업…이제는 '아픈 손가락' 아니네,4일 전,http://news.mt.co.kr/mtview.php?no=2022081816005283937," 19일 이마트에 따르면 지난 2분기 이마트가 운영하는 노브랜드, 일렉트로마트, 몰리스펫샵 등 전문점 사업... 일렉트로마트, 몰리스펫샵 등 전문점 사업이 각 분야에서 실적이 부진했기 때문이다. 특히 정용진 신세계그룹... "
"농기평, '펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망' 온라인 포럼 개최",3일 전,http://www.newsway.co.kr/news/view?tp=1&ud=2022082217593470335," 미래성장포럼'이 '펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망'을 주제로 8월 22일(월)에 개최되었다.... 전문가의 발표는 ①반려동물 관련 산업의 미래와 전망, ②국내외 펫푸드 산업동향과 발전방향, ③반려동물... "
"‘펫캉스 성지’ 만든 대명소노그룹, 유럽법인 내고 독일 사업 추진",3일 전,https://biz.chosun.com/distribution/channel/2022/08/22/UX5VYPC2QJF4LEMK5YSL4CK3YY/?utm_source=naver&utm_medium=original&utm_campaign=biz, 독일·스웨덴 사업 총괄할 현지법인 설립 위탁 운영 넘어 현지 시설 인수도 검토 중 “선진 펫 문화 갖춘 유럽에 K-펫 콘텐츠 소개” 호텔·리조트 전문기업 대명소노그룹이 ‘럭셔리 펫 객실’을 앞세워 독일 등 유럽... 
"봉현 ""한쪽에 치우친 삶은 싫어요""",3일 전,http://ch.yes24.com/Article/View/51476," 품종묘 새끼 고양이를 입양했다고 하셔서 '설마 펫샵에서...?' 하고 오해했습니다. 제가 펫샵에서 살 리가 없죠. 아이들을 일주일 동안 데리고 있으면서 SNS에 올리지 않았던 이유가, 되게 조심스러웠어요. 사실 지금도... "
"뉴로핏, '뉴로핏 스케일 펫' 미국 FDA 허가 획득",2022.08.16.,http://www.inews24.com/view/1510554, 뇌질환 영상 인공지능(AI) 솔루션 전문기업 뉴로핏이 미국 식품의약국(FDA)으로부터 PET 영상 자동 분석 소프트웨어 '뉴로핏 스케일 펫(Neurophet SCALE PET)'에 대한 정식 허가를 받았다고 16일 밝혔다. 뉴로핏 스케일 펫... 
"신라대, 반려동물산업 기술개발과제 선정·지원",6일 전,http://www.newsis.com/view/?id=NISX20220819_0001983986&cID=10899&pID=10800," 지난 16일 전문가로 구성된 평가위원회의 연구개발계획서와 대면 발표 평가를 거쳐 펫 테크 분야 3개, 펫 푸드 분야 3개, 펫 패션 분야 1개, 펫 리빙 분야 5개 등 혁신성과 성장 잠재력을 갖춘 총 12개의 과제를 최종... "
"펫산업소매협회 ""반려동물 보유세 실효성 없어…맞춤형 정책 필요""",5일 전,https://www.news1.kr/articles/4778421," 반려동물 보유세 신설이 논의되고 있는 것과 관련해 한국펫산업소매협회(회장 이기재)가 20일 ""실효성이 없다""며 반대 의견을 냈다. 농림축산식품부는 최근 '반려동물 관리 방안' 등을 묻는 국민 의견 조사를 실시하고 있다.... "
"대구한의대 청년창업팀 하니펫, 2022 학생창업유망팀 300에 최종선정",5일 전,http://news.heraldcorp.com/village/view.php?ud=202208201736287309723_10, 대구한의대는 청년창업팀 '하니펫'이 2022 학생창업유망팀 300에 최종 선정됐다고 19일 밝혔다. 하니펫 팀은 최근 진행된 대구한의대·거창군 지역 연계 프로그램인 기린도전학기를 통해 거창군 및 하니팜 농산물을 활용한... 
"'2022 케이펫페어 송도, 26∼28일 송도컨벤시아서 개최",3일 전,http://www.notepet.co.kr/news/article/article_view/?idx=26475&groupCode=AB120AD120," '2002 케이펫페어 송도' 행사가 오는 26일부터 28일까지 사흘 동안 송도컨벤시아 3, 4홀에서 개최된다.... 행사기간 중 세미나장에서는 26일과 27일에 펫푸드와 관련된 세미나가, 27일엔 강아지 쿠키 만들기, 28일은 댕댕이... "
"서울관광재단, 반려동물 동반 여행 활성화 기반 마련",1일 전,http://www.skyedaily.com/news/news_view.html?ID=165213," 서울관광재단이 반려견 친화도시(펫 카운티) 조성을 위해 광진구청, 건국대 간 업무 협약을 22일에 체결했다. 이번 협약식은 국내 반려동물 인구 1000만 시대에 따른 반려동물 동반 여행 활성화 및 펫 카운티(PET-County)... "
"펫포레스트, 국내 반려동물 장례식장 최초 ‘한지유골주머니’ 선보여",3일 전,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208221447079260706," 펫포레스트는 국내 반려동물 장례식장 최초로 유골을 반영구 보존하고, 매장 시 생분해되는 ‘한지유골주머니’를 선보였다고 22일 밝혔다. 반려동물 장례식장 펫포레스트는 2만 건 이상의 장례를 진행하면서 화장 후... "
"대구한의대, 청년창업팀'하니펫' 2022 학생 창업유망팀 300에 최종선정",6일 전,http://www.kyosu.net/news/articleView.html?idxno=92813, 대구한의대학교(총장 변창훈) 하니펫팀은 최근 대구한의대학교–거창군(군수 구인모) 지역 연계 프로그램인... 대구한의대 청년창업팀'하니펫' U300은 혁신적 아이디어와 기술을 가진 전국 학생들의 창업 도전 의식을... 
"24시 유·무인 운영 펫샵 폴리파크, 87호점 경기 양주점 오픈",7일 전,https://www.news1.kr/articles/4776393," 24시 이용이 가능한 애견용품샵 ‘폴리파크 펫24’ 신규 매장을 경기도 양주에 오픈했다고 18일 밝혔다. 폴리파크 양주점은 하이브리드 펫샵으로 낮 시간에는 유인, 밤에는 무인으로 이용이 가능하다. 폴리파크의 유... "
"스마일게이트 ‘스마일펫’, 굿즈샵 마플샵과 콜라보레이션 제품 출시",2022.08.12.,https://zdnet.co.kr/view/?no=20220812083052," 스마일게이트는 캐릭터 IP 스마일펫이 크리에이터 굿즈샵 마플샵과 브랜드 콜라보레이션을 통해 제품을 출시한다고 12일 밝혔다. 스마일펫은 미지의 세계에서 온 초능력 동물 군단으로, 총 10종으로 구성된... "
"'펫푸드' 오에스피, 코스닥 상장 예비 심사 승인",2022.08.17.,https://www.hankyung.com/finance/article/202208129113r," 반려동물 사료(펫푸드) 제조업체 오에스피가 3분기에 증권신고서를 제출하고 본격적인 공모 절차에... ANF(우리와), 풀무원, 선진펫, 사우성양행, 사조동아원, 제일사료 등에 유기농 반려동물 사료를 납품하고 있다. 미국... "
"무인펫샵 독스마캣(dogsmacat), '스위트 에코 스테이션' 실시",3일 전,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459211, '무인펫샵' 독스마캣(dogsmacat)이 기존 무인 반려동물용품점과는 다른 '스위트 에코 스테이션(SWEET ECO STATION)... 독스마캣에서 '스위트 에코 스테이션'을 실시한 이유는 펫 라이프 편집샵이라는 컨셉에 맞춰 단순히... 
"'DC 슈퍼펫', 알고 보면 더 귀여운 영화 속 TMI",2022.08.15.,http://star.mt.co.kr/stview.php?no=2022081508530175030, 'DC 슈퍼펫'이 알고 보면 더 귀여운 영화 속 TMI를 공개했다. 'DC 슈퍼펫'은 악당 렉스 루터와 기니피그 룰루의 계략으로 위험에 빠진 슈퍼맨을 비롯한 저스티스 리그의 슈퍼 히어로들을 구하기 위해 슈퍼독 크립토와 슈퍼 펫... 
'펫'션 월드,3일 전,http://www.elle.co.kr/article/68992, 반려동물을 가족으로 둔 패션 피플을 위해 하이패션 하우스에서 다양한 펫 용품을 선보이고 있다. 패션 하우스라 해서 반려동물의 옷만 선보일 것이라는 생각은 편견. 밥그릇부터 대변 봉투를 담을 수 있는 풉 백 케이스에... 
[펫카드]재난 발생 시 반려동물과 대피하려면 미리 준비해주세요,2022.08.16.,https://www.news1.kr/articles/4768290," [해피펫] 사람과 동물의 행복한 동행 '뉴스1 해피펫'에서는 짧은 목줄에 묶여 관리를 잘 받지 못하거나 방치돼 주인 없이 돌아다니는 일명 '마당개'들의 인도적 개체 수 조절을 위한 '시골개, 떠돌이개 중성화 및 환경개선... "
"""6조원 잡아라""…식품업계, 펫푸드 사업에 '초집중'",2022.08.09.,http://www.newsis.com/view/?id=NISX20220808_0001971346&cID=13001&pID=13000," 기사내용 요약 반려동물 키우는 인구 증가로 식품업계 펫푸드 사업 진출 활발 동원, 하림, SPC, 인삼공사, 한국야쿠르트 등 펫푸드 사업에 도전장 [서울=뉴시스]김혜경 기자 = 반려동물을 키우는 국내 인구가... "
"새먹거리 고심 ‘렌탈업계’, 펫팸족 겨냥한 ‘펫가전’ 경쟁",5일 전,https://www.viva100.com/main/view.php?key=20220818010004600," 새먹거리 고심 ‘렌탈업계’, 펫팸족 겨냥한 ‘펫가전’ 경쟁 코로나 특수로 승승장구하던 렌탈업계가 엔데믹 시대를 맞아 새 먹거리 발굴에 집중하고 있다. 코로나 이후 집에 머무는 시간이 늘어나면서 렌탈업계는... "
"""미등록 반려동물 수두룩한데""... 너무 나간 '펫 보험 의무화'",4일 전,http://www.meconomynews.com/news/articleView.html?idxno=69834, 커지는 펫 보험... '가입 의무화' 아직 時機尙早 尹 정부 국정과제...성장 가능성에 기대감↑ 농림부... '동물병원 진료부·검안부 발급' 검토 [시장경제=문혜원 기자] 최근들어 보험사들이 '펫 보험' 특화 보장상품 출시에... 
"강원랜드 3분기만에 흑자..리조트 급등, 펫 등 다각화",2022.08.12.,http://news.heraldcorp.com/view.php?ud=20220812000247," 강원랜드가 카지노 이외의 부문에서 괄목할 만한 성장세를 보이고, 하이원 야생화투어, 펫 프렌들리... 최근 정선 특산물을 활용한 하이원 밀키트 상품의 인터넷 판매, 반려인 타겟상품(하이원 펫클럽 객실+놀이터... "
"식품업계, 펫푸드 사업 힘주지만 진입장벽 높아",2일 전,http://www.metroseoul.co.kr/article/20220823500406," 사진=로얄캐닌코리아 제공 국내 반려동물 시장 규모가 꾸준히 커지면서 주요 식품 회사들이 펫푸드... 및 펫푸드를 내놓고 있다. 동원F&B 뉴트리플랜, 반려묘용 프리미엄 습식캔 '디쉬' 3종/동원 F&B 가장 먼저 사업에... "
과제 산적한 '펫보험' 활성화…국내는 걸음마 수준,7일 전,https://www.ajunews.com/view/20220817071503488, com 자료사진 [사진=픽사베이] [이코노믹데일리] 반려동물 산업에 금융권 관심이 높아지는 가운데 보험업계에서는 펫보험을 두고 다양한 활성화 방안이 제기되고 있다. 특히 윤석열 정부가 국정과제 중 하나로 펫보험... 
"슬개골 약한 포메라니안, 여름철 다이어트는 어떻게[펫닥터]",2022.08.13.,http://www.edaily.co.kr/news/newspath.asp?newsid=01538326632426992, 이데일리는 앞으로 ‘펫닥터’ 코너를 통해 반려동물에 대한 독자들의 궁금증을 사물인터넷(IoT)·빅데이터 기반 펫테크 기업 ‘펫펄스랩’과 함께 친절하게 설명드리겠습니다. <편집자주> 포메라니안 4살 여자아이... 
